전철역코드,외부코드,전철역명,호선,정류장명,정류장ID,(X)좌표,(Y)좌표
223,223,교대,2,지하철2호선교대역2,22103,201347,443833
223,223,교대,2,지하철2호선교대역5,22170,201402,443896
2635,634,청구,6,신당동청구역,2190,201152,451086
2635,634,청구,6,신당동청구역,2189,201169,451052
2635,634,청구,6,청구역,2212,201256,451161
2635,634,청구,6,청구역,2211,201295,451164
4124,924,사평,9,서원초등학교반포고,22196,201429,444906
330,340,교대,3,교대역3,22134,201150,443801
330,340,교대,3,지하철3호선교대역,22161,201222,443602
330,340,교대,3,지하철3호선교대역,22101,201256,443599
330,340,교대,3,지하철2호선교대역2,22103,201347,443833
330,340,교대,3,지하철2호선교대역5,22170,201402,443896
2638,637,창신,6,창신동창신시장,1238,201339,453252
2638,637,창신,6,숭인1동주민센터,1239,201374,453251
159,127,동묘앞,1,동대문,1233,201220,452530
159,127,동묘앞,1,동대문,1232,201248,452579
159,127,동묘앞,1,동대문역,1773,201265,452544
159,127,동묘앞,1,동대문역,1772,201289,452596
159,127,동묘앞,1,동대문,1234,201322,452568
159,127,동묘앞,1,창신동두산아파트,1231,201375,452732
159,127,동묘앞,1,동묘역앞,1235,201379,452465
159,127,동묘앞,1,종로구민회관숭인동,1240,201397,452742
159,127,동묘앞,1,동묘역앞,1236,201405,452489
159,127,동묘앞,1,청계8가영도교,1254,201612,452383
331,341,남부터미널,3,BC카드앞,22156,201258,442816
331,341,남부터미널,3,남부터미널,22157,201369,442809
331,341,남부터미널,3,남부터미널,22155,201538,442611
331,341,남부터미널,3,국제전자센터,22376,201571,442893
331,341,남부터미널,3,국제전자센터,22368,201576,442858
2637,636,동묘앞,6,동대문,1232,201248,452579
2637,636,동묘앞,6,동대문역,1773,201265,452544
2637,636,동묘앞,6,동대문역,1772,201289,452596
2637,636,동묘앞,6,동대문,1234,201322,452568
2637,636,동묘앞,6,창신동두산아파트,1231,201375,452732
2637,636,동묘앞,6,동묘역앞,1235,201379,452465
2637,636,동묘앞,6,종로구민회관숭인동,1240,201397,452742
2637,636,동묘앞,6,동묘역앞,1236,201405,452489
324,334,금호,3,금호역,4156,201349,449884
324,334,금호,3,금호역,4155,201433,449822
324,334,금호,3,금옥초등학교앞,4158,201620,449649
2636,635,신당,6,충무아트홀중앙소방서(박정희대통령가옥),2178,201303,451725
2636,635,신당,6,동대문운동장,2179,201393,452094
2636,635,신당,6,성동공업고등학교앞,2180,201425,452133
2636,635,신당,6,중앙시장앞(박정희대통령가옥),2181,201657,451804
2636,635,신당,6,중앙시장앞(박정희대통령가옥),2182,201722,451778
418,418,성신여대입구,4,삼선동주민센터,8176,201300,454575
418,418,성신여대입구,4,성신여대입구,8269,201435,454875
418,418,성신여대입구,4,성신여대입구,8270,201449,454884
418,418,성신여대입구,4,돈암시장입구,8305,201461,454719
418,418,성신여대입구,4,돈암시장입구,8306,201478,454709
418,418,성신여대입구,4,돈암사거리성신여대입구,8008,201576,454865
418,418,성신여대입구,4,돈암사거리성신여대입구,8007,201602,454913
2639,638,보문,6,보문역,8179,201672,454038
2639,638,보문,6,보문역,8326,201719,453998
2639,638,보문,6,보문역,8180,201767,453887
2639,638,보문,6,보문역,8296,201774,454015
2639,638,보문,6,보문역,8295,201790,453994
2639,638,보문,6,안암초교입구,8317,201835,454181
2539,538,신금호,5,대경중입구,4144,201755,450749
2539,538,신금호,5,신금호역,4146,201759,450638
2539,538,신금호,5,신금호역,4145,201779,450681
206,206,신당,2,중앙시장앞(박정희대통령가옥),2181,201657,451804
206,206,신당,2,중앙시장앞(박정희대통령가옥),2182,201722,451778
206,206,신당,2,성동고등학교,2183,201949,451785
206,206,신당,2,성동고등학교,2184,201992,451744
327,337,신사,3,신사역사거리,22186,201685,446364
327,337,신사,3,신사역사거리,23109,201727,446404
327,337,신사,3,신사역사거리,22185,201730,446177
327,337,신사,3,신사동사거리신사역,23110,201778,446195
327,337,신사,3,신사사거리,23111,201930,446373
327,337,신사,3,신사사거리,23108,201961,446445
2734,732,논현,7,영동사거리,22183,201713,445688
2734,732,논현,7,영동사거리,22190,201741,445666
2734,732,논현,7,신사역,22016,201822,445944
2734,732,논현,7,영동시장논현역,23123,201959,445621
2734,732,논현,7,영동시장,23117,202054,445785
246,211-4,신설동,2,숭인동,1244,201858,452815
246,211-4,신설동,2,신설동전철역,1775,201866,452778
246,211-4,신설동,2,신설동로타리,1243,202001,452920
246,211-4,신설동,2,동대문우체국,6163,202171,452807
246,211-4,신설동,2,신설동역,6101,202260,452994
246,211-4,신설동,2,신설동역,6102,202269,452962
246,211-4,신설동,2,신설동역,6008,202273,452770
156,126,신설동,1,신설동로타리,1243,202001,452920
156,126,신설동,1,동대문우체국,6163,202171,452807
156,126,신설동,1,신설동역,6101,202260,452994
156,126,신설동,1,신설동역,6102,202269,452962
156,126,신설동,1,신설동역,6008,202273,452770
417,417,길음,4,길음시장,8246,202040,455957
417,417,길음,4,길음시장,8245,202083,455941
417,417,길음,4,길음뉴타운,8004,202092,455960
417,417,길음,4,길음역,8124,202109,455837
417,417,길음,4,길음뉴타운,8003,202135,456010
417,417,길음,4,길음역,8336,202153,455865
417,417,길음,4,돈암동삼성아파트입구,8123,202170,455815
417,417,길음,4,미아시장,8248,202301,456182
417,417,길음,4,미아시장,8247,202335,456169
417,417,길음,4,돈암1동주민센터,8125,202347,456029
417,417,길음,4,돈암1동주민센터,8126,202356,456114
4125,925,신논현,9,반포동,22192,202050,445223
4125,925,신논현,9,제일생명사거리,22796,202057,444937
4125,925,신논현,9,논현역,22014,202099,445211
4125,925,신논현,9,교보타워앞,22193,202108,444998
4125,925,신논현,9,교보타워,23122,202148,445121
4125,925,신논현,9,교보타워앞,22172,202181,444880
4125,925,신논현,9,리츠칼튼호텔,23266,202278,445025
4125,925,신논현,9,노보텔,23770,202438,445125
414,414,수유,4,수유역강북구청,9003,202129,459676
414,414,수유,4,수유역강북구청,9249,202212,459791
414,414,수유,4,수유역강북구청,9004,202227,459768
414,414,수유,4,강북구청,9146,202296,460086
414,414,수유,4,수유역강북구청,9272,202299,459894
414,414,수유,4,수유역강북웨딩홀,9248,202378,459937
414,414,수유,4,수유3동우체국,9246,202433,460049
415,415,미아,4,미아역신일중고,9253,202255,458645
415,415,미아,4,미아역신일중고,9254,202350,458467
415,415,미아,4,미아역신일중고,9007,202353,458367
222,222,강남,2,강남역,22173,202322,444518
222,222,강남,2,강남역,22339,202374,444233
222,222,강남,2,강남역,23285,202376,444525
222,222,강남,2,강남역세무서앞,23287,202578,444304
222,222,강남,2,강남역하나은행,23284,202639,444380
2540,539,행당,5,행당역,4280,202542,450844
2540,539,행당,5,행당역,4279,202558,450835
326,336,압구정,3,압구정역,23105,202498,447412
326,336,압구정,3,압구정역,23429,202538,447395
326,336,압구정,3,현대아파트,23148,202720,447677
2640,639,안암,6,개운사입구,8304,202602,454036
2640,639,안암,6,안암전철역,8302,202675,454094
2640,639,안암,6,안암전철역,8301,202697,454080
207,207,상왕십리,2,상왕십리역,4102,202535,451690
207,207,상왕십리,2,양지경로당,4252,202536,451928
207,207,상왕십리,2,상왕십리역,4101,202604,451632
207,207,상왕십리,2,양지시장,4114,202647,451773
207,207,상왕십리,2,양지시장,4113,202673,451709
416,416,미아사거리,4,미아삼거리역,9260,202625,457315
416,416,미아사거리,4,미아삼거리역,9011,202643,457134
416,416,미아사거리,4,미아삼거리역,9012,202668,457038
416,416,미아사거리,4,미아삼거리,9739,202689,457037
416,416,미아사거리,4,미아삼거리역,9261,202693,456915
416,416,미아사거리,4,롯데백화점미아점,9277,202714,457233
2733,731,학동,7,논현동사거리,23115,202624,446042
2733,731,학동,7,논현동사거리,23118,202666,446017
2733,731,학동,7,학동역,23114,202668,446151
2733,731,학동,7,학동역,23132,202685,446192
332,342,양재,3,뱅뱅사거리,22006,202918,443055
332,342,양재,3,양재역,22289,203083,442656
332,342,양재,3,양재역,22290,203143,442666
332,342,양재,3,양재역,22003,203176,442574
157,125,제기동,1,제기역,6364,203076,453235
157,125,제기동,1,제기동약령시장,6107,203137,453196
157,125,제기동,1,제기역약령시장,6106,203208,453166
157,125,제기동,1,제기동서울약령시장,6105,203209,453199
413,413,쌍문,4,쌍문역,10124,203010,460938
413,413,쌍문,4,쌍문역,10126,203020,460864
413,413,쌍문,4,쌍문역,10016,203042,460943
413,413,쌍문,4,쌍문역,10015,203069,461026
208,208,왕십리,2,성동구청,4719,203168,451500
208,208,왕십리,2,성동구청,4112,203174,451525
208,208,왕십리,2,왕십리역,4134,203193,451223
208,208,왕십리,2,왕십리역,4133,203199,451163
208,208,왕십리,2,성동구청,4720,203207,451499
208,208,왕십리,2,성동구청,4111,203209,451525
221,221,역삼,2,역삼역,23283,203102,444559
221,221,역삼,2,역삼역,23282,203210,444695
221,221,역삼,2,역삼역,23281,203258,444666
2641,640,고려대,6,고려대학교앞,6175,203072,454292
2641,640,고려대,6,고대앞,8156,203091,454358
2641,640,고려대,6,고대앞삼거리,6174,203238,454359
2641,640,고려대,6,고려대역,6761,203245,454342
2641,640,고려대,6,고대앞삼거리,6173,203247,454431
2641,640,고려대,6,고려대역,6762,203253,454419
2541,540,왕십리,5,성동구청,4719,203168,451500
2541,540,왕십리,5,성동구청,4112,203174,451525
2541,540,왕십리,5,왕십리역,4134,203193,451223
2541,540,왕십리,5,왕십리역,4133,203199,451163
2541,540,왕십리,5,성동구청,4720,203207,451499
2541,540,왕십리,5,성동구청,4111,203209,451525
1013,K116,왕십리,K,성동구청,4719,203168,451500
1013,K116,왕십리,K,성동구청,4112,203174,451525
1013,K116,왕십리,K,왕십리역,4134,203193,451223
1013,K116,왕십리,K,왕십리역,4133,203199,451163
1013,K116,왕십리,K,성동구청,4720,203207,451499
1013,K116,왕십리,K,성동구청,4111,203209,451525
250,211-3,용두,2,용두역,6161,203287,452713
250,211-3,용두,2,동대문구청,6765,203351,452795
250,211-3,용두,2,동대문구청앞,6166,203357,452889
250,211-3,용두,2,동대문구청,6006,203386,452729
250,211-3,용두,2,동대문구청,6766,203389,452873
250,211-3,용두,2,동대문구청앞,6164,203391,452859
250,211-3,용두,2,동대문구청후문앞,6165,203394,453009
250,211-3,용두,2,동대문구청앞,6160,203492,452668
250,211-3,용두,2,동대문구청,6017,203533,452662
250,211-3,용두,2,동대문구청앞,6316,203562,452615
2732,730,강남구청,7,강남구청역,23128,203541,446395
2732,730,강남구청,7,강남구청역,23135,203560,446358
2732,730,강남구청,7,강남구청역,23127,203592,446560
2732,730,강남구청,7,강남구청역,23178,203627,446542
2732,730,강남구청,7,삼성동서광아파트,23205,203767,446424
2732,730,강남구청,7,청담동래미안아파트,23177,203785,446467
2642,641,월곡,6,월곡역,8132,203672,455787
2642,641,월곡,6,월곡역,8133,203728,455931
2642,641,월곡,6,동덕여대앞,8134,203783,455941
2642,641,월곡,6,대농빌라앞,8272,203825,455813
209,209,한양대,2,한양대정문,4129,203811,450768
209,209,한양대,2,한양대정문앞,4130,203828,450811
2542,541,마장,5,성동노인복지관,4118,203675,451717
2542,541,마장,5,마장역,4271,203799,451873
2542,541,마장,5,마장역,4117,203862,451870
2542,541,마장,5,마장동주민센터,4116,203938,451981
158,124,청량리,1,성바오로병원앞,6216,203817,453229
158,124,청량리,1,성바오로병원앞,6217,203842,453175
158,124,청량리,1,현대코아,6285,203945,453554
158,124,청량리,1,현대코아,6284,203964,453590
158,124,청량리,1,청량리역환승센타,6015,204014,453434
158,124,청량리,1,청량리역환승센타,6016,204070,453416
158,124,청량리,1,청량리역,6755,204088,453437
1901,115,방학,1,도봉소방서,10009,203793,462970
1901,115,방학,1,도봉소방서,10010,203799,462897
1901,115,방학,1,도봉소방서,10113,203811,462897
1901,115,방학,1,방학역,10668,203827,463326
1901,115,방학,1,방학역,10111,203871,463294
1901,115,방학,1,방학1동대상타운현대삼성아파트,10136,204067,462932
1901,115,방학,1,도봉구청,10133,204088,463261
1901,115,방학,1,방학1동대상타운현대삼성아파트,10135,204099,462898
1902,114,도봉,1,도봉역성황당,10005,203964,464240
1902,114,도봉,1,도봉역,10156,204105,464521
1903,113,도봉산,1,도봉회관,10154,203884,465291
1903,113,도봉산,1,도봉산역,10001,204007,465506
1903,113,도봉산,1,도봉산역,10002,204034,465463
2712,710,도봉산,7,도봉산역,10001,204007,465506
2712,710,도봉산,7,도봉산역,10002,204034,465463
1906,110,의정부,1,의정부동부역흥선지하도,61010,204168,471105
1906,110,의정부,1,의정부역,61009,204206,471050
333,343,매봉,3,매봉역,23317,203942,442975
333,343,매봉,3,매봉역,23323,203994,442956
333,343,매봉,3,매봉역입구,23749,204092,442875
245,211-2,신답,2,신답초등학교앞,6005,203952,452474
245,211-2,신답,2,태양극동아파트,6326,203987,452588
245,211-2,신답,2,답십리청소년독서실,6362,204130,452608
245,211-2,신답,2,신답역앞,6159,204160,452372
245,211-2,신답,2,신답역,4217,204205,452294
245,211-2,신답,2,신답역,6758,204222,452340
245,211-2,신답,2,신답역명문예식장,4268,204236,452230
245,211-2,신답,2,신답역명문예식장,4267,204257,452200
210,210,뚝섬,2,뚝섬역8번출구,4236,204105,449763
210,210,뚝섬,2,뚝섬역1번출구,4237,204114,449796
210,210,뚝섬,2,뚝섬역3번5번출구,4238,204294,449682
210,210,뚝섬,2,뚝섬역4번출구,4239,204363,449695
1022,116,창동,1,창동역서측,10234,204071,461417
1022,116,창동,1,창동역서측,10233,204090,461421
1022,116,창동,1,창동역동측,10265,204375,461576
412,412,창동,4,창동역서측,10234,204071,461417
412,412,창동,4,창동역서측,10233,204090,461421
412,412,창동,4,창동역동측,10265,204375,461576
412,412,창동,4,창동역동측도봉방면,10266,204405,461550
1904,112,망월사,1,장수원,61044,204237,467570
2643,642,상월곡,6,상월곡역,8136,204099,456215
2643,642,상월곡,6,월곡중학교,8138,204225,456300
2643,642,상월곡,6,월곡중학교,8137,204388,456360
1905,111,회룡,1,회룡역,61032,204219,469263
1905,111,회룡,1,회룡역,61029,204252,469247
220,220,선릉,2,선릉역,23276,204260,445164
220,220,선릉,2,선릉역,23214,204291,445155
220,220,선릉,2,진선여고앞,23307,204411,444762
220,220,선릉,2,한국학원앞,23258,204418,444815
220,220,선릉,2,선릉역,23259,204457,445023
220,220,선릉,2,선릉역,23218,204457,445087
1023,K215,선릉,B,선릉역,23276,204260,445164
1023,K215,선릉,B,선릉역,23214,204291,445155
1023,K215,선릉,B,진선여고앞,23307,204411,444762
1023,K215,선릉,B,한국학원앞,23258,204418,444815
1023,K215,선릉,B,선릉역,23259,204457,445023
1023,K215,선릉,B,선릉역,23218,204457,445087
244,211-1,용답,2,사근동하이츠아파트앞,4227,204302,451314
244,211-1,용답,2,사근동하이츠아파트앞,4226,204305,451299
244,211-1,용답,2,사근동벽산아파트,4234,204411,451191
1021,117,녹천,1,녹천역북부역,10243,204468,460673
2543,542,답십리,5,동부자동차매매시장,6345,204552,452165
2543,542,답십리,5,동부시장앞,6158,204640,451975
2543,542,답십리,5,답십리역,6325,204702,451917
2543,542,답십리,5,답십리역경우회매장입구,6346,204716,452008
2543,542,답십리,5,용답동동부시장답십리역,4218,204750,451802
2543,542,답십리,5,답십리삼거리,4001,204806,451775
2711,709,장암,7,도봉차량기지,61061,204527,466995
2711,709,장암,7,도봉차량기지,61060,204538,466952
2711,709,장암,7,장암역,61053,204825,466753
2711,709,장암,7,장암역,61052,204853,466744
2731,729,청담,7,진흥아파트청담역,23186,204628,446617
2731,729,청담,7,경기고교,23170,204970,446815
2731,729,청담,7,경기고교,23172,204986,446736
2731,729,청담,7,경기고,23187,204999,446703
2731,729,청담,7,우리은행청담지점,23171,205031,446848
211,211,성수,2,성수역,4240,204740,449553
211,211,성수,2,성수역,4284,204743,449551
211,211,성수,2,성수역,4253,204861,449462
2713,711,수락산,7,수락산역,11849,204682,464344
2713,711,수락산,7,두산아파트,11194,204699,464336
2713,711,수락산,7,두산아파트,11195,204700,464315
2713,711,수락산,7,수락산역,11197,204861,464194
2713,711,수락산,7,수락산역3번출구,11196,204901,464173
334,344,도곡,3,숙명여고,23333,204820,443678
334,344,도곡,3,중대부고,23220,204872,443614
334,344,도곡,3,그랑프리백화점,23456,204919,443384
334,344,도곡,3,그랑프리백화점,23232,204940,443391
334,344,도곡,3,도곡전철역,23219,204998,443578
334,344,도곡,3,도곡역,23228,205001,443533
1025,K217,도곡,B,숙명여고,23333,204820,443678
1025,K217,도곡,B,중대부고,23220,204872,443614
1025,K217,도곡,B,그랑프리백화점,23456,204919,443384
1025,K217,도곡,B,그랑프리백화점,23232,204940,443391
1025,K217,도곡,B,도곡전철역,23219,204998,443578
1025,K217,도곡,B,도곡역,23228,205001,443533
2644,643,돌곶이,6,장위2동주민센터,8207,204903,456951
2644,643,돌곶이,6,장위2동주민센터,8208,204923,456961
2644,643,돌곶이,6,돌곶이역,8142,204963,456783
2644,643,돌곶이,6,돌곶이역,8210,205025,456838
2644,643,돌곶이,6,돌곶이역,8209,205081,456738
2644,643,돌곶이,6,돌곶이역,8141,205155,456865
2644,643,돌곶이,6,장위동동원베네스트,8143,205206,456945
1015,123,회기,1,휘경시장,6122,205002,454632
1015,123,회기,1,휘경시장,6123,205012,454606
1015,123,회기,1,시조사삼거리,6013,205039,454347
1015,123,회기,1,회기역종점,6269,205199,454488
1200,K118,회기,K,휘경시장,6122,205002,454632
1200,K118,회기,K,휘경시장,6123,205012,454606
1200,K118,회기,K,시조사삼거리,6013,205039,454347
1200,K118,회기,K,회기역종점,6269,205199,454488
2714,712,마들,7,상계주공11단지,11268,205061,462858
2714,712,마들,7,상계주공12단지,11273,205073,463003
2714,712,마들,7,상계주공9단지,11180,205155,462611
2714,712,마들,7,상계주공9단지,11191,205188,462776
2714,712,마들,7,상계주공12단지1202동,11277,205276,462814
1020,118,월계,1,인덕공고,11473,205038,459204
1020,118,월계,1,월계역1번출구앞,11492,205171,459415
1020,118,월계,1,월계역3번출구,11495,205186,459123
1020,118,월계,1,월계역,11329,205217,459401
1020,118,월계,1,월계역,11328,205232,459374
1020,118,월계,1,월계사슴아파트3단지,11327,205333,459158
1020,118,월계,1,월계사슴아파트2단지,11326,205347,459172
1019,119,광운대,1,월계삼거리,11336,205293,458157
1019,119,광운대,1,월계삼거리,11286,205298,458125
1019,119,광운대,1,성북역,11278,205439,458117
1019,119,광운대,1,성북역,11279,205477,458085
2715,713,노원,7,도봉면허시험장,11186,205262,461936
2715,713,노원,7,도봉면허시험장,11185,205296,461965
2715,713,노원,7,상계주공6단지,11255,205396,461511
2715,713,노원,7,노원역9번출구,11210,205469,461836
2715,713,노원,7,롯데백화점노원점,11212,205490,461691
2715,713,노원,7,노원역1번출구,11211,205599,461842
2715,713,노원,7,와우패션클럽,11213,205636,461735
411,411,노원,4,도봉면허시험장,11185,205296,461965
411,411,노원,4,상계주공6단지,11255,205396,461511
411,411,노원,4,노원역9번출구,11210,205469,461836
411,411,노원,4,롯데백화점노원점,11212,205490,461691
411,411,노원,4,노원역1번출구,11211,205599,461842
411,411,노원,4,와우패션클럽,11213,205636,461735
219,219,삼성,2,무역센터삼성역,23251,205415,445396
219,219,삼성,2,한국무역센타삼성역,23201,205479,445477
219,219,삼성,2,삼성역,23780,205486,445654
219,219,삼성,2,한국무역센터,23199,205490,445638
219,219,삼성,2,한국전력공사,23197,205546,445666
219,219,삼성,2,삼성역,23781,205581,445594
219,219,삼성,2,삼성역,23244,205608,445365
219,219,삼성,2,삼성역,23438,205628,445315
219,219,삼성,2,삼성역,23242,205687,445343
1016,122,외대앞,1,외대역,6649,205488,455104
1016,122,외대앞,1,외대역,6653,205533,455105
1016,122,외대앞,1,축협이문동,6328,205641,455043
1016,122,외대앞,1,이경시장,6295,205740,455084
1016,122,외대앞,1,이문1동주민센터,6303,205740,455336
335,345,대치,3,대치역,23226,205438,443830
335,345,대치,3,대치동국제아파트,23225,205488,444097
335,345,대치,3,대치역,23230,205505,443826
335,345,대치,3,은마아파트,23233,205560,444024
335,345,대치,3,선경아파트,23231,205662,443677
335,345,대치,3,대치역강남구민회관,23239,205685,443711
2716,714,중계,7,어린이교통공원,11372,205540,460645
2716,714,중계,7,상계주공1단지,11246,205545,460840
2716,714,중계,7,중계역1번출구,11390,205641,460722
2716,714,중계,7,중계역,11366,205688,460477
2716,714,중계,7,중계역,11373,205766,460379
2716,714,중계,7,중계건영2차아파트,11375,205772,460725
2716,714,중계,7,중계시영2단지,11376,205789,460684
2544,543,장한평,5,장한평역,6251,205760,451464
2544,543,장한평,5,장한평역,6252,205781,451440
2544,543,장한평,5,장한평역,4003,205840,451298
2544,543,장한평,5,북한연구소앞,6250,205844,451555
2544,543,장한평,5,장한평역,6631,205895,451324
2544,543,장한평,5,장한평,6155,205932,451316
2645,644,석계,6,물류센타,11476,205653,457501
2645,644,석계,6,물류센터,11282,205674,457484
2645,644,석계,6,석계역,11821,205706,457318
2645,644,석계,6,기독병원,11814,205706,457302
2645,644,석계,6,석계역1번출구,11457,205734,457246
2645,644,석계,6,석계역1번출구,11283,205751,457261
2645,644,석계,6,석계역1번출구,11481,205752,457259
2645,644,석계,6,석계역,8333,205770,457119
2645,644,석계,6,석계역,8332,205776,457131
2645,644,석계,6,석계역굴다리앞,8339,205777,457190
2645,644,석계,6,석계역굴다리앞,8146,205781,457191
2645,644,석계,6,석계역2번출구,11284,205874,457252
2645,644,석계,6,석계역,8340,205878,457237
2645,644,석계,6,석계역,11479,205878,457257
2645,644,석계,6,석계역,8147,205880,457239
1018,120,석계,1,석계역,11821,205706,457318
1018,120,석계,1,기독병원,11814,205706,457302
1018,120,석계,1,석계역1번출구,11457,205734,457246
1018,120,석계,1,석계역1번출구,11283,205751,457261
1018,120,석계,1,석계역1번출구,11481,205752,457259
1018,120,석계,1,석계역,8333,205770,457119
1018,120,석계,1,석계역,8332,205776,457131
1018,120,석계,1,석계역굴다리앞,8339,205777,457190
1018,120,석계,1,석계역굴다리앞,8146,205781,457191
1018,120,석계,1,석계역2번출구,11284,205874,457252
1018,120,석계,1,석계역,8340,205878,457237
1018,120,석계,1,석계역,11479,205878,457257
1018,120,석계,1,석계역,8147,205880,457239
1017,121,신이문,1,신이문역,6253,205996,455904
1017,121,신이문,1,쌍용아파트,6358,206040,455756
1017,121,신이문,1,쌍용아파트,6359,206057,455753
2730,728,뚝섬유원지,7,자양4동차고지,5264,205872,448050
2730,728,뚝섬유원지,7,자양4동주민센터앞,5223,205972,448250
2730,728,뚝섬유원지,7,신양초등학교앞,5222,206018,448293
2717,715,하계,7,하계우성아파트,11454,205897,459522
2717,715,하계,7,하계장미아파트,11455,205910,459486
2717,715,하계,7,하계역,11447,205972,459679
2717,715,하계,7,하계역,11416,206021,459668
2717,715,하계,7,하계장미아파트,11448,206073,459392
2717,715,하계,7,하계미성아파트,11417,206087,459477
2717,715,하계,7,하계미성아파트,11425,206111,459639
2717,715,하계,7,하계역,11426,206133,459700
2717,715,하계,7,한신아파트,11427,206174,459797
2717,715,하계,7,한성여객종점,11428,206199,459792
212,212,건대입구,2,건대입구역,5217,205945,449042
212,212,건대입구,2,건대입구역,5230,206024,449051
212,212,건대입구,2,건대역,5218,206193,448849
212,212,건대입구,2,광진구의회,5694,206196,448861
212,212,건대입구,2,건대역,5204,206201,448791
212,212,건대입구,2,광진구의회,5695,206228,448865
212,212,건대입구,2,건대입구역사거리,5229,206284,449091
212,212,건대입구,2,건대입구역사거리,5263,206316,449185
212,212,건대입구,2,건대입구역사거리,5232,206345,449179
2729,727,건대입구,7,건대입구역,5230,206024,449051
2729,727,건대입구,7,건대역,5218,206193,448849
2729,727,건대입구,7,광진구의회,5694,206196,448861
2729,727,건대입구,7,광진구의회,5695,206228,448865
2729,727,건대입구,7,건대입구역사거리,5229,206284,449091
2729,727,건대입구,7,건대입구역사거리,5263,206316,449185
2729,727,건대입구,7,건대입구역사거리,5232,206345,449179
2729,727,건대입구,7,건대입구역,5697,206354,449204
336,346,학여울,3,쌍용아파트,23240,206141,444302
2718,716,공릉,7,공릉대동2차아파트,11165,206254,458595
2718,716,공릉,7,공릉대동2차아파트,11164,206272,458592
2718,716,공릉,7,공릉신도2차아파트,11163,206300,458406
2718,716,공릉,7,공릉신도2차아파트,11778,206321,458415
2718,716,공릉,7,공릉역4번출구,11162,206393,458535
2718,716,공릉,7,공릉역1번출구,11161,206425,458560
2718,716,공릉,7,공릉역,11177,206499,458495
2718,716,공릉,7,공릉역,11120,206550,458486
410,410,상계,4,상계중앙시장입구,11222,206257,462102
410,410,상계,4,상계5동새마을금고,11460,206305,462412
410,410,상계,4,벽산아파트103동,11243,206337,462347
410,410,상계,4,상계역,11233,206353,462292
410,410,상계,4,벽산아파트후문,11242,206367,462496
410,410,상계,4,상계역,11392,206450,462182
410,410,상계,4,상계역,11393,206451,462212
410,410,상계,4,상계벽산아파트,11240,206479,462400
410,410,상계,4,상계역,11391,206561,462454
218,218,종합운동장,2,잠실운동장,24144,206373,445746
218,218,종합운동장,2,잠실종합운동장,24710,206383,445744
218,218,종합운동장,2,잠실종합운동장,24711,206406,445671
218,218,종합운동장,2,종합운동장,24154,206416,445665
2728,726,어린이대공원,7,화양천주교회앞,5234,206503,449606
2728,726,어린이대공원,7,화양천주교회앞,5227,206507,449686
2728,726,어린이대공원,7,어린이대공원앞,5251,206672,450036
2728,726,어린이대공원,7,세종대학교,5698,206677,450046
2728,726,어린이대공원,7,세종대학교,5699,206719,450045
2646,645,태릉입구,6,공릉초등학교,11108,206493,457680
2646,645,태릉입구,6,태릉입구역,11105,206581,457544
2646,645,태릉입구,6,태릉입구역3번출구,11104,206607,457766
2646,645,태릉입구,6,태릉입구역,11106,206620,457518
2646,645,태릉입구,6,태릉입구역4번출구,11103,206639,457784
2646,645,태릉입구,6,태릉입구역7번출구북부지청앞,11117,206794,457607
2719,717,태릉입구,7,공릉초등학교,11108,206493,457680
2719,717,태릉입구,7,태릉입구역,11105,206581,457544
2719,717,태릉입구,7,태릉입구역3번출구,11104,206607,457766
2719,717,태릉입구,7,태릉입구역,11106,206620,457518
2719,717,태릉입구,7,태릉입구역4번출구,11103,206639,457784
2719,717,태릉입구,7,태릉입구역7번출구북부지청앞,11117,206794,457607
2720,718,먹골,7,먹골역입구,7383,206684,456905
2720,718,먹골,7,먹골역입구,7384,206706,456908
2720,718,먹골,7,묵2동주민센터,7385,206713,456707
2720,718,먹골,7,묵2동주민센터,7386,206735,456718
2720,718,먹골,7,묵동삼거리,7103,206809,457003
2720,718,먹골,7,묵동삼거리,7104,206838,457019
2720,718,먹골,7,묵동삼거리,7215,206870,457007
2720,718,먹골,7,묵동삼거리,7214,206882,456927
409,409,당고개,4,흥안운수종점,11225,207122,463360
409,409,당고개,4,흥안운수종점,11224,207139,463353
2545,544,군자,5,능동우편취급소앞,5254,206853,450736
2545,544,군자,5,능동사거리,5141,206954,450633
2545,544,군자,5,군자역,5700,206968,450767
2545,544,군자,5,능동사거리,5253,206983,450800
2545,544,군자,5,군자역,5701,206986,450717
2727,725,군자,7,한국투자신탁앞,5103,206852,451084
2727,725,군자,7,능동우편취급소앞,5254,206853,450736
2727,725,군자,7,메리놀교회앞,5104,206859,451070
2727,725,군자,7,군자역,5700,206968,450767
2727,725,군자,7,능동사거리,5253,206983,450800
2727,725,군자,7,군자역,5701,206986,450717
2727,725,군자,7,용마초등학교,5004,207207,450753
2721,719,중화,7,신동신약국,7394,206852,455952
2721,719,중화,7,중화역입구대원사약국,7395,206852,455801
2721,719,중화,7,중화역입구대원사입구,7396,206878,455798
2721,719,중화,7,지하철7호선중화역,7254,206894,455770
2721,719,중화,7,지하철7호선중화역,7107,206983,455900
2721,719,중화,7,지하철7호선중화역,7253,206985,455794
2721,719,중화,7,지하철7호선중화역,7108,207016,455926
2721,719,중화,7,지하철7호선중화역,7255,207065,455795
